1.34.0.0 255.254.0.0
1.160.0.0 255.240.0.0
1.200.0.0 255.255.0.0
27.0.152.0 255.255.252.0
27.51.0.0 255.255.0.0
27.52.0.0 255.254.0.0
27.96.224.0 255.255.224.0
27.100.64.0 255.255.192.0
27.105.0.0 255.255.0.0
27.147.0.0 255.255.192.0
27.240.0.0 255.248.0.0
36.50.228.0 255.255.254.0
36.50.248.0 255.255.254.0
36.224.0.0 255.240.0.0
39.1.0.0 255.255.0.0
39.8.0.0 255.248.0.0
42.0.64.0 255.255.192.0
42.64.0.0 255.240.0.0
43.224.20.0 255.255.252.0
43.224.248.0 255.255.254.0
43.226.232.0 255.255.252.0
43.227.24.0 255.255.252.0
43.240.24.0 255.255.252.0
43.240.44.0 255.255.252.0
43.240.104.0 255.255.252.0
43.240.108.0 255.255.252.0
43.240.152.0 255.255.252.0
43.241.32.0 255.255.252.0
43.241.160.0 255.255.252.0
43.243.252.0 255.255.252.0
43.246.188.0 255.255.252.0
43.246.216.0 255.255.252.0
43.248.16.0 255.255.252.0
43.250.44.0 255.255.252.0
43.251.56.0 255.255.252.0
43.251.60.0 255.255.252.0
43.254.16.0 255.255.252.0
43.255.12.0 255.255.252.0
43.255.88.0 255.255.252.0
43.255.92.0 255.255.252.0
43.255.180.0 255.255.252.0
45.64.28.0 255.255.252.0
45.64.32.0 255.255.252.0
45.64.74.0 255.255.254.0
45.64.228.0 255.255.252.0
45.64.232.0 255.255.252.0
45.113.156.0 255.255.252.0
45.121.48.0 255.255.252.0
45.123.116.0 255.255.255.0
45.123.117.0 255.255.255.0
45.123.118.0 255.255.254.0
49.128.64.0 255.255.224.0
49.128.112.0 255.255.240.0
49.158.0.0 255.254.0.0
49.213.128.0 255.255.128.0
49.214.0.0 255.254.0.0
49.216.0.0 255.252.0.0
58.86.0.0 255.255.0.0
58.99.0.0 255.255.192.0
58.99.64.0 255.255.192.0
58.114.0.0 255.254.0.0
59.102.128.0 255.255.128.0
59.104.0.0 255.254.0.0
59.112.0.0 255.248.0.0
59.120.0.0 255.252.0.0
59.124.0.0 255.252.0.0
60.198.0.0 255.255.0.0
60.199.0.0 255.255.0.0
60.244.0.0 255.255.224.0
60.244.32.0 255.255.224.0
60.244.64.0 255.255.192.0
60.244.128.0 255.255.128.0
60.245.0.0 255.255.192.0
60.245.64.0 255.255.224.0
60.245.96.0 255.255.224.0
60.248.0.0 255.255.0.0
